VARIABLES = "X"
 "Y"
 "Z"
 "I"
 "J"
 "K"
 "U"
 "V"
 "W"
 "T"
 "Xi"
 "FlagP"
 "P"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    0.5                     0.5                       0                     5.5                     5.5                       0                       0                       0                       0        10.0017032623291                       0                       1      0.0932710021734238 
                    0.5                     0.5      0.0101010101010101                     5.5                     5.5       0.202020199009866     0.00456070708784341  -2.02018797510522E-007   -0.000284646452405688        10.6670837495856                       0       0.595959601980267      0.0932710021734238 
                    0.5                     0.5      0.0202020202020202                     5.5                     5.5       0.404040398019733     0.00912141417568681  -4.04037595021044E-007   -0.000569292904811375        11.3324642368421                       0       0.191919203960534      0.0932710021734238 
                    0.5                     0.5      0.0303030303030303                     5.5                     5.5       0.606060597029599      0.0136821212635302  -6.06056392531566E-007   -0.000853939357217063        11.9978447240985                       0      -0.212121194059199      0.0932710021734238 
                    0.5                     0.5      0.0404040404040404                     5.5                     5.5       0.808080796039466      0.0182428283513736  -8.08075190042088E-007    -0.00113858580962275         12.663225211355                       0      -0.616161592078932      0.0932710021734238 
                    0.5                     0.5      0.0505050505050505                     5.5                     5.5        1.00505049733652      0.0225670534606708  -9.91154698433928E-007    -0.00141081308981874        13.3001800930337                       0                      -1      0.0931515099255047 
                    0.5                     0.5      0.0606060606060606                     5.5                     5.5        1.10606059307853      0.0223981140003441  -8.14387154779521E-007    -0.00144707573161093        13.3970476300559                       0                      -1      0.0907616614415838 
                    0.5                     0.5      0.0707070707070707                     5.5                     5.5        1.20707068882055      0.0222291745400174  -6.37619611125114E-007    -0.00148333837340313         13.493915167078                       0                      -1      0.0883718129576629 
                    0.5                     0.5      0.0808080808080808                     5.5                     5.5        1.30808078456256      0.0220602350796907  -4.60852067470708E-007    -0.00151960101519532        13.5907827041002                       0                      -1       0.085981964473742 
                    0.5                     0.5      0.0909090909090909                     5.5                     5.5        1.40909088030458       0.021891295619364  -2.84084523816301E-007    -0.00155586365698752        13.6876502411223                       0                      -1       0.083592115989821 
                    0.5                     0.5       0.101010101010101                     5.5                     5.5        1.51010097604659      0.0217223561590373  -1.07316980161894E-007    -0.00159212629877971        13.7845177781445                       0                      -1      0.0812022675059001 
                    0.5                     0.5       0.111111111111111                     5.5                     5.5         1.6111110717886      0.0215534166987106   6.94505634925121E-008     -0.0016283889405719        13.8813853151666                       0                      -1      0.0788124190219792 
                    0.5                     0.5       0.121212121212121                     5.5                     5.5        1.71212116753062      0.0213844772383839   2.46218107146919E-007     -0.0016646515823641        13.9782528521888                       0                      -1      0.0764225705380583 
                    0.5                     0.5       0.131313131313131                     5.5                     5.5        1.81313126327263      0.0212155377780572   4.22985650801326E-007    -0.00170091422415629        14.0751203892109                       0                      -1      0.0740327220541373 
                    0.5                     0.5       0.141414141414141                     5.5                     5.5        1.91414135901465      0.0210465983177305   5.99753194455732E-007    -0.00173717686594849        14.1719879262331                       0                      -1      0.0716428735702164 
                    0.5                     0.5       0.151515151515152                     5.5                     5.5        2.01515145644997      0.0208294166449999   7.46217762794192E-007    -0.00174702293943964        14.2568133503439                       0                      -1      0.0693042142594539 
                    0.5                     0.5       0.161616161616162                     5.5                     5.5        2.11616156348074      0.0203388611701063   7.20964676278673E-007    -0.00160717443308678        14.2733998188057                       0                      -1       0.067255628272417 
                    0.5                     0.5       0.171717171717172                     5.5                     5.5        2.21717167051151      0.0198483056952127   6.95711589763153E-007    -0.00146732592673391        14.2899862872675                       0                      -1      0.0652070422853801 
                    0.5                     0.5       0.181818181818182                     5.5                     5.5        2.31818177754229      0.0193577502203191   6.70458503247634E-007    -0.00132747742038105        14.3065727557294                       0                      -1      0.0631584562983432 
                    0.5                     0.5       0.191919191919192                     5.5                     5.5        2.41919188457306      0.0188671947454254   6.45205416732114E-007    -0.00118762891402818        14.3231592241912                       0                      -1      0.0611098703113063 
                    0.5                     0.5       0.202020202020202                     5.5                     5.5        2.52020199160383      0.0183766392705318   6.19952330216595E-007    -0.00104778040767532         14.339745692653                       0                      -1      0.0590612843242694 
                    0.5                     0.5       0.212121212121212                     5.5                     5.5         2.6212120986346      0.0178860837956382   5.94699243701076E-007    -0.00090793190132245        14.3563321611148                       0                      -1      0.0570126983372326 
                    0.5                     0.5       0.222222222222222                     5.5                     5.5        2.72222220566538      0.0173955283207446   5.69446157185556E-007   -0.000768083394969585        14.3729186295767                       0                      -1      0.0549641123501957 
                    0.5                     0.5       0.232323232323232                     5.5                     5.5        2.82323231269615       0.016904972845851   5.44193070670037E-007   -0.000628234888616719        14.3895050980385                       0                      -1      0.0529155263631588 
                    0.5                     0.5       0.242424242424242                     5.5                     5.5        2.92424241972692      0.0164144173709574   5.18939984154517E-007   -0.000488386382263853        14.4060915665003                       0                      -1      0.0508669403761219 
